AmountID;CustomerID;EmployeeID
86331;621;129
86332;6527;116
86333;2591;199
86334;16482;111
86335;84;195
86336;3912;42
86337;18410;53
86338;9536;59
86339;9877;77
86340;11985;138
86341;8625;44
86342;3525;155
86343;16098;171
86344;10291;81
86345;14730;195
86346;18776;163
86347;3700;147
86348;16726;122
86349;5436;115
86350;19437;16
86351;4361;164
86352;19823;75
86353;3011;24
86354;11588;109
86355;15780;171
86356;8361;97
86357;17672;185
86358;15432;156
86359;15264;169
86360;7510;88
86361;2133;87
86362;11958;186
86363;16261;11
86364;13982;113
86365;1466;81
86366;4264;29
86367;16490;127
86368;8038;6
86369;8007;116
86370;16753;16
86371;19312;106
86372;10117;175
86373;7988;161
86374;3979;37
86375;17663;177
86376;2394;174
86377;12574;7
86378;5636;121
86379;2128;31
86380;9077;164
86381;18190;127
86382;8610;160
86383;10069;95
86384;9475;172
86385;2118;171
86386;4125;4
86387;4816;52
86388;5629;161
86389;5908;117
86390;4775;120
86391;13229;199
86392;8036;114
86393;18312;44
86394;9435;149
86395;7947;58
86396;12526;171
86397;17575;111
86398;17651;83
86399;12922;174
86400;14652;180
86401;9850;70
86402;4246;78
86403;17232;149
86404;3527;86
86405;19824;186
86406;1618;170
86407;12744;132
86408;1712;73
86409;713;200
86410;1292;99
86411;1971;95
86412;869;33
86413;5154;53
86414;4869;198
86415;8783;106
86416;17097;84
86417;9176;60
86418;1567;6
86419;15685;138
86420;4897;74
86421;8167;175
86422;19825;49
86423;4247;20
86424;19278;26
86425;2090;86
86426;14374;152
86427;2956;175
86428;14675;111
86429;4766;52
86430;2799;134
86431;1428;21
86432;9939;26
86433;2232;33
86434;9989;200
86435;19421;139
86436;2247;91
86437;14445;65
86438;1147;147
86439;11352;87
86440;16485;29
86441;2634;74
86442;11460;47
86443;8332;33
86444;738;179
86445;369;151
86446;9364;187
86447;4368;154
86448;18053;43
86449;17018;186
86450;7204;8
86451;19094;115
86452;3393;77
86453;590;25
86454;9173;71
86455;16845;159
86456;6233;171
86457;17606;141
86458;7647;128
86459;11714;76
86460;17845;42
86461;12348;37
86462;10951;155
86463;18090;64
86464;15317;181
86465;11302;81
86466;3587;124
86467;8655;103
86468;15139;29
86469;13372;172
86470;17913;183
86471;9969;141
86472;621;81
86473;11598;24
86474;10553;56
86475;2946;137
86476;3602;108
86477;11594;138
86478;12877;132
86479;12747;142
86480;9556;158
86481;3044;77
86482;12706;174
86483;10488;188
86484;17656;180
86485;7267;35
86486;1430;196
86487;5235;145
86488;5956;166
86489;8770;155
86490;11535;107
86491;16512;162
86492;4127;191
86493;5797;137
86494;19432;104
86495;4446;194
86496;10911;186
86497;5473;167
86498;9679;32
86499;19826;79
86500;4176;96
86501;2579;35
86502;6187;162
86503;17599;40
86504;1103;190
86505;16651;27
86506;2186;122
86507;12829;6
86508;19001;60
86509;18230;118
86510;19470;92
86511;7320;62
86512;3341;174
86513;18524;4
86514;16155;172
86515;10987;135
86516;14422;114
86517;11495;92
86518;18912;188
86519;15718;184
86520;5907;169
86521;9684;64
86522;4616;163
86523;17977;6
86524;7717;83
86525;18590;130
86526;2154;142
86527;4652;197
86528;8735;153
86529;3292;155
86530;7799;198
86531;15803;29
86532;19013;142
86533;14080;89
86534;2265;35
86535;12857;64
86536;11063;122
86537;6913;83
86538;7737;94
86539;16554;165
86540;960;148
86541;6933;123
86542;19827;100
86543;15119;200
86544;2260;66
86545;5749;47
86546;12016;108
86547;18005;101
86548;9784;45
86549;13636;194
86550;4204;128
86551;6846;74
86552;11333;171
86553;9775;44
86554;8142;109
86555;12035;124
86556;8313;66
86557;15452;16
86558;10531;113
86559;19557;72
86560;16658;176
86561;6261;38
86562;16696;71
86563;6853;118
86564;8662;76
86565;4373;2
86566;10589;131
86567;9086;63
86568;3724;75
86569;14722;13
86570;15644;162
86571;12713;173
86572;12863;82
86573;14658;120
86574;4728;39
86575;7542;185
86576;352;172
86577;8371;147
86578;3855;106
86579;16276;194
86580;137;27
86581;19249;32
86582;14604;95
86583;19069;88
86584;2095;58
86585;18718;47
86586;4470;112
86587;574;185
86588;10887;72
86589;9014;11
86590;7894;89
86591;9794;86
86592;5371;120
86593;11945;163
86594;10354;5
86595;4808;155
86596;3253;15
86597;4698;117
86598;14018;75
86599;13859;51
86600;16787;84
86601;17285;126
86602;3625;147
86603;11838;107
86604;16068;163
86605;17390;79
86606;5132;71
86607;5140;167
86608;2736;183
86609;3685;105
86610;18105;8
86611;2704;62
86612;4214;158
86613;4936;93
86614;2879;137
86615;3410;100
86616;2493;67
86617;7131;187
86618;935;157
86619;16274;186
86620;14344;20
86621;8590;116
86622;13607;155
86623;8255;137
86624;14929;113
86625;19828;151
86626;3789;72
86627;17842;80
86628;12956;24
86629;18058;125
86630;3576;15
86631;3255;132
86632;4564;135
86633;2200;46
86634;765;87
86635;9888;146
86636;17300;103
86637;10102;133
86638;1830;178
86639;18947;125
86640;8559;95
86641;6297;11
86642;13444;189
86643;6944;77
86644;4470;152
86645;703;35
86646;6440;107
86647;7723;22
86648;11371;64
86649;11377;146
86650;7115;191
86651;8486;81
86652;3799;141
86653;12768;176
86654;14059;113
86655;11215;40
86656;220;91
86657;17775;74
86658;11317;60
86659;11160;191
86660;17766;125
86661;16405;65
86662;15455;164
86663;18435;190
86664;19282;70
86665;7704;157
86666;3165;49
86667;15832;135
86668;3334;141
86669;7873;31
86670;15496;78
86671;14605;163
86672;12301;200
86673;3564;110
86674;10626;96
86675;8073;72
86676;11323;73
86677;5850;1
86678;5744;182
86679;17070;122
86680;14785;136
86681;14136;143
86682;6979;135
86683;15115;1
86684;7820;21
86685;9594;61
86686;17380;162
86687;16149;73
86688;13268;148
86689;3186;14
86690;6065;22
86691;14966;37
86692;13983;191
86693;14631;25
86694;15521;32
86695;18348;172
86696;1969;7
86697;617;141
86698;15479;84
86699;16433;87
86700;1949;112
86701;3606;198
86702;4885;84
86703;6385;79
86704;5463;167
86705;1192;82
86706;18141;189
86707;19808;51
86708;7461;60
86709;4779;125
86710;794;103
86711;17188;89
86712;3268;85
86713;2019;9
86714;13801;13
86715;16333;154
86716;16997;190
86717;8857;80
86718;6639;20
86719;1763;36
86720;8521;146
86721;19829;78
86722;11906;168
86723;487;65
86724;16239;129
86725;7934;184
86726;3614;75
86727;15886;141
86728;1280;182
86729;9004;20
86730;12867;112
86731;4726;60
86732;11184;44
86733;2399;38
86734;15502;114
86735;9515;188
86736;19830;6
86737;18158;14
86738;1165;22
86739;6169;119
86740;19311;71
86741;16000;151
86742;6678;87
86743;18670;165
86744;7878;165
86745;6773;135
86746;15489;168
86747;13296;124
86748;19688;23
86749;2734;153
86750;8544;197
86751;1361;61
86752;3696;49
86753;18515;65
86754;15004;142
86755;16405;183
86756;15825;178
86757;11767;25
86758;13284;167
86759;6203;185
86760;4694;91
86761;1145;102
86762;11158;158
86763;9427;170
86764;15596;122
86765;16771;127
86766;17465;31
86767;13040;87
86768;6832;20
86769;8316;108
86770;5320;31
86771;16133;185
86772;14738;24
86773;16256;47
86774;8279;164
86775;312;45
86776;11946;16
86777;4809;178
86778;5694;109
86779;1122;30
86780;11695;180
86781;14721;44
86782;7638;162
86783;5288;7
86784;3032;16
86785;9070;153
86786;3312;184
86787;6756;49
86788;8392;177
86789;16802;52
86790;4453;164
86791;7078;64
86792;18796;115
86793;4683;163
86794;17111;24
86795;10343;122
86796;3926;193
86797;9098;116
86798;19222;162
86799;12901;66
86800;7342;119
86801;2250;174
86802;9381;138
86803;15294;112
86804;4067;101
86805;18062;117
86806;18893;18
86807;14207;67
86808;13573;35
86809;5033;151
86810;4751;1
86811;386;128
86812;5130;130
86813;7070;146
86814;3362;197
86815;3584;150
86816;9871;165
86817;8010;122
86818;4003;150
86819;4081;26
86820;839;197
86821;17795;66
86822;5671;73
86823;3819;66
86824;8013;198
86825;13953;174
86826;3394;13
86827;18888;129
86828;12132;12
86829;19831;139
86830;11172;178
86831;3123;69
86832;9060;43
86833;9167;124
86834;6580;190
86835;19500;163
86836;1181;90
86837;7096;31
86838;6834;85
86839;11089;11
86840;15566;153
86841;3705;186
86842;8439;29
86843;5040;183
86844;16142;103
86845;8363;112
86846;11413;126
86847;19122;179
86848;9919;71
86849;13612;187
86850;15489;146
86851;12306;93
86852;1498;8
86853;16346;96
86854;839;20
86855;18807;16
86856;9861;7
86857;18223;23
86858;18045;170
86859;2981;152
86860;15944;35
86861;5286;156
86862;9581;170
86863;12313;43
86864;3089;85
86865;3260;174
86866;6318;3
86867;18577;102
86868;425;34
86869;6999;97
86870;10074;42
86871;3854;77
86872;6439;124
86873;19205;121
86874;14541;180
86875;15563;112
86876;15021;66
86877;490;104
86878;19366;179
86879;667;133
86880;3409;192
86881;6139;127
86882;10037;174
86883;9397;69
86884;17747;58
86885;18327;147
86886;16905;81
86887;14283;158
86888;14693;152
86889;12015;53
86890;11712;47
86891;17895;159
86892;2981;133
86893;6178;129
86894;12785;185
86895;1500;154
86896;3163;42
86897;3155;36
86898;2558;173
86899;7370;87
86900;14481;92
86901;14704;155
86902;18394;178
86903;7936;74
86904;5732;115
86905;819;66
86906;8652;99
86907;11933;123
86908;18712;32
86909;15381;189
86910;1807;198
86911;9007;185
86912;18872;74
86913;11744;60
86914;10925;86
86915;19832;11
86916;19027;169
86917;13780;16
86918;10557;61
86919;1394;143
86920;8883;13
86921;1407;120
86922;19005;34
86923;1808;24
86924;17062;62
86925;19570;60
86926;14019;129
86927;42;25
86928;3898;89
86929;11963;31
86930;8261;194
86931;1158;197
86932;12306;35
86933;4153;62
86934;6134;80
86935;15376;171
86936;14992;6
86937;3220;32
86938;95;127
86939;1919;62
86940;10975;66
86941;12796;65
86942;11922;183
86943;497;64
86944;1371;17
86945;8853;91
86946;19057;125
86947;19654;61
86948;7520;135
86949;14733;46
86950;710;137
86951;6436;61
86952;8223;102
86953;2729;119
86954;13387;3
86955;4341;74
86956;2275;117
86957;1482;160
86958;17772;106
86959;7185;179
86960;12500;157
86961;13489;166
86962;5681;181
86963;16802;12
86964;10738;25
86965;14302;74
86966;4369;117
86967;12790;79
86968;4599;92
86969;2114;133
86970;15316;185
86971;438;119
86972;9967;137
86973;4084;27
86974;16541;170
86975;13350;109
86976;6650;197
86977;5794;114
86978;14689;124
86979;576;48
86980;15372;171
86981;19767;69
86982;18210;67
86983;4138;62
86984;9318;196
86985;1930;64
86986;15591;72
86987;3419;166
86988;14420;154
86989;18481;92
86990;13077;102
86991;11609;131
86992;13236;83
86993;670;93
86994;9635;61
86995;7350;140
86996;5416;125
86997;1644;119
86998;11205;18
86999;7082;64
87000;18978;61
87001;15047;81
87002;14983;7
87003;13872;120
87004;13314;55
87005;6124;43
87006;18642;11
87007;15485;39
87008;1310;167
87009;14282;56
87010;7714;155
87011;14206;49
87012;6443;139
87013;3283;101
87014;4494;191
87015;12268;152
87016;2514;108
87017;1353;16
87018;12943;40
87019;19037;148
87020;10149;29
87021;1657;180
87022;13233;97
87023;9718;174
87024;4609;118
87025;10542;148
87026;14965;93
87027;3648;115
87028;10605;26
87029;15761;61
87030;6245;107
87031;12728;136
87032;12539;43
87033;3264;53
87034;3244;157
87035;19184;199
87036;15143;94
87037;7698;2
87038;15716;171
87039;13304;19
87040;6153;162
87041;10610;160
87042;14039;122
87043;7079;118
87044;11556;24
87045;5040;32
87046;19833;82
87047;3478;137
87048;731;158
87049;1738;175
87050;17028;157
87051;16527;157
87052;14871;6
87053;19392;24
87054;12727;148
87055;6451;139
87056;8411;81
87057;509;27
87058;11007;3
87059;2000;13
87060;19834;124
87061;5563;175
87062;8263;123
87063;16580;58
87064;16586;53
87065;19619;165
87066;7600;133
87067;17704;115
87068;13048;8
87069;18183;48
87070;14792;5
87071;8782;42
87072;5872;181
87073;5877;92
87074;17633;138
87075;1996;114
87076;13371;88
87077;12087;3
87078;19835;166
87079;17258;55
87080;17399;200
87081;4108;184
87082;15622;115
87083;13722;184
87084;18745;57
87085;429;58
87086;11946;173
87087;15768;96
87088;760;162
87089;16616;129
87090;11888;198
87091;1639;71
87092;7957;72
87093;3520;166
87094;5018;184
87095;14905;129
87096;18563;137
87097;9498;120
87098;1903;89
87099;15175;80
87100;113;134
87101;10783;122
87102;15316;17
87103;16730;147
87104;3970;66
87105;17697;180
87106;17299;31
87107;3150;54
87108;1225;14
87109;5192;48
87110;16516;156
87111;6002;117
87112;16231;163
87113;1663;17
87114;8747;67
87115;4759;110
87116;15996;71
87117;16247;180
87118;14995;94
87119;1444;147
87120;5531;166
87121;9092;87
87122;2862;179
87123;19836;19
87124;11806;18
87125;16887;63
87126;17375;12
87127;8379;38
87128;3349;122
87129;9930;152
87130;6810;124
87131;13184;125
87132;8162;1
87133;12825;58
87134;12521;135
87135;7674;9
87136;10214;48
87137;18534;67
87138;14705;56
87139;15742;67
87140;1824;20
87141;9989;153
87142;4997;12
87143;1657;79
87144;15947;113
87145;6543;92
87146;15786;101
87147;17548;99
87148;15073;144
87149;210;109
87150;13582;197
87151;5399;102
87152;6790;102
87153;12510;89
87154;15253;110
87155;4948;78
87156;9212;135
87157;909;196
87158;2514;36
87159;9079;191
87160;19087;142
87161;16696;199
87162;3585;8
87163;13946;21
87164;10778;119
87165;948;150
87166;3043;143
87167;9632;150
87168;2225;43
87169;3605;114
87170;4858;106
87171;5547;182
87172;9176;178
87173;3823;128
87174;7078;104
87175;4786;158
87176;6062;118
87177;19488;170
87178;11251;133
87179;11125;92
87180;17402;54
87181;5066;58
87182;8250;166
87183;7692;2
87184;11030;164
87185;12355;25
87186;6984;106
87187;3385;7
87188;9673;162
87189;19500;25
87190;18283;22
87191;11562;124
87192;3506;44
87193;9235;135
87194;9427;69
87195;13142;158
87196;9982;49
87197;6264;183
87198;8952;1
87199;6249;197
87200;19837;87
87201;6354;156
87202;13375;184
87203;19838;2
87204;12366;55
87205;86;79
87206;4834;89
87207;1658;178
87208;3891;55
87209;9804;165
87210;6756;31
87211;10874;15
87212;13632;112
87213;16590;56
87214;18797;141
87215;7685;164
87216;1124;40
87217;14380;103
87218;13815;6
87219;19017;98
87220;19600;30
87221;8886;86
87222;12060;51
87223;18129;49
87224;14927;14
87225;12080;21
87226;17409;195
87227;15528;143
87228;7656;39
87229;11106;32
87230;2577;66
87231;13200;31
87232;15312;111
87233;8715;115
87234;17809;178
87235;13537;138
87236;846;88
87237;12403;134
87238;3004;54
87239;17953;186
87240;7872;50
87241;18255;179
87242;5470;140
87243;8516;71
87244;1069;162
87245;18550;168
87246;448;94
87247;1794;160
87248;14226;87
87249;10198;60
87250;18141;47
87251;16230;58
87252;2136;61
87253;684;133
87254;1442;150
87255;18870;11
87256;10625;191
87257;13065;16
87258;9675;52
87259;13181;21
87260;3501;87
87261;17198;41
87262;1633;76
87263;18522;13
87264;5524;155
87265;14966;117
87266;17513;59
87267;15294;99
87268;5236;26
87269;804;156
87270;7062;100
87271;19316;133
87272;10119;80
87273;17920;184
87274;10164;145
87275;16140;55
87276;19839;37
87277;16915;190
87278;4136;149
87279;18666;85
87280;9390;137
87281;13879;43
87282;8823;123
87283;16631;147
87284;19530;127
87285;6697;174
87286;3009;84
87287;9601;191
87288;10205;19
87289;17149;38
87290;6050;16
87291;15753;30
87292;4485;163
87293;2949;116
87294;15627;184
87295;328;36
87296;13200;173
87297;9789;169
87298;6999;180
87299;6642;153
87300;131;44
87301;10872;105
87302;13882;159
87303;16479;3
87304;8723;84
87305;10847;95
87306;6961;32
87307;2378;4
87308;940;61
87309;8747;38
87310;2158;168
87311;1822;6
87312;5297;4
87313;1113;190
87314;10067;17
87315;7774;38
87316;4811;49
87317;10744;132
87318;5845;63
87319;5277;3
87320;10954;161
87321;5481;117
87322;3383;70
87323;14852;20
87324;18014;90
87325;4806;127
87326;18979;2
87327;3251;107
87328;6764;20
87329;3469;197
87330;9261;166
87331;14396;183
87332;8185;86
87333;18226;161
87334;12158;69
87335;10920;18
87336;6386;52
87337;15243;164
87338;19747;32
87339;19429;128
87340;12639;182
87341;16369;85
87342;5159;155
87343;15810;156
87344;16022;187
87345;11706;91
87346;19319;161
87347;18043;136
87348;4741;64
87349;16995;190
87350;7181;112
87351;13417;168
87352;9799;139
87353;460;95
87354;6931;118
87355;14976;69
87356;9974;30
87357;3172;27
87358;4743;55
87359;4892;163
87360;18100;64
87361;3138;193
87362;17946;14
87363;9414;147
87364;19840;177
87365;14114;77
87366;17427;118
87367;9871;16
87368;1708;84
87369;1276;159
87370;6949;3
87371;6083;9
87372;18036;84
87373;14331;1
87374;18693;96
87375;8966;173
87376;13886;136
87377;6670;107
87378;8051;181
87379;1721;110
87380;19663;170
87381;14626;108
87382;17359;73
87383;11622;100
87384;57;25
87385;10236;115
87386;9212;12
87387;4082;111
87388;18100;195
87389;12520;53
87390;18915;91
87391;17967;92
87392;17598;178
87393;3054;199
87394;2334;105
87395;2932;45
87396;319;9
87397;16609;20
87398;873;64
87399;9757;52
87400;970;91
87401;11571;122
87402;10054;125
87403;15057;38
87404;12272;48
87405;842;145
87406;19841;153
87407;9438;1
87408;8917;13
87409;5416;86
87410;17972;111
87411;16080;99
87412;9801;175
87413;15205;104
87414;3506;175
87415;17153;12
87416;2396;24
87417;7287;88
87418;15469;170
87419;16923;104
87420;6469;146
87421;7972;30
87422;17783;135
87423;12140;16
87424;1608;130
87425;377;139
87426;2493;142
87427;5504;98
87428;2808;109
87429;14642;182
87430;2997;20
87431;18546;147
87432;19780;95
87433;14267;53
87434;5692;100
87435;3079;170
87436;15904;197
87437;15671;110
87438;4784;116
87439;4968;115
87440;1020;20
87441;5147;177
87442;563;121
87443;9427;79
87444;15634;166
87445;8966;111
87446;10771;19
87447;13461;77
87448;15946;154
87449;6022;112
87450;17571;22
87451;18352;143
87452;5716;133
87453;13928;38
87454;6731;19
87455;7755;21
87456;2595;80
87457;18600;130
87458;15689;194
87459;1732;107
87460;9921;127
87461;7733;58
87462;12988;134
87463;1902;79
87464;10662;116
87465;18607;93
87466;4825;183
87467;13872;176
87468;19683;156
87469;16212;30
87470;4941;127
87471;17272;38
87472;9973;61
87473;19225;13
87474;6026;119
87475;18682;51
87476;750;24
87477;12329;59
87478;14873;114
87479;8438;193
87480;19207;152
87481;19170;187
87482;10792;187
87483;7437;17
87484;7586;162
87485;5235;175
87486;1446;9
87487;17021;13
87488;11729;64
87489;12978;176
87490;4175;21
87491;5315;193
87492;9448;108
87493;19327;167
87494;11817;166
87495;14452;109
87496;17;108
87497;15516;132
87498;14705;84
87499;4903;200
87500;12342;79
87501;18395;59
87502;1133;176
87503;10501;140
87504;8;158
87505;17503;128
87506;18848;8
87507;4693;33
87508;1362;117
87509;9543;146
87510;9349;50
87511;4531;125
87512;2722;184
87513;2931;125
87514;18676;46
87515;8085;84
87516;11562;146
87517;11082;43
87518;16446;92
87519;14140;193
87520;14788;32
87521;12831;140
87522;15667;162
87523;19827;78
87524;2540;195
87525;7693;52
87526;5067;114
87527;13877;53
87528;195;158
87529;19668;169
87530;5390;168
87531;8281;161
87532;5258;10
87533;5437;45
87534;12037;157
87535;14569;186
87536;5860;200
87537;10964;19
87538;13058;73
87539;3946;49
87540;18374;160
87541;14683;69
87542;4537;172
87543;9226;39
87544;5118;12
87545;12125;9
87546;15088;32
87547;3438;87
87548;3917;37
87549;16580;89
87550;8403;24
87551;10627;141
87552;6260;42
87553;2769;50
87554;3619;185
87555;19216;173
87556;19043;98
87557;13333;52
87558;4249;59
87559;13210;23
87560;1685;116
87561;19302;158
87562;4549;174
87563;11759;98
87564;11346;156
87565;8193;186
87566;15657;37
87567;6411;190
87568;9170;95
87569;1650;74
87570;7898;57
87571;14230;152
87572;19101;73
87573;5977;69
87574;14804;160
87575;13545;86
87576;16753;162
87577;15117;39
87578;14736;152
87579;12124;30
87580;19842;180
87581;402;3
87582;17734;104
87583;5767;177
87584;13473;39
87585;7528;60
87586;5737;196
87587;3967;64
87588;1691;19
87589;16130;151
87590;12701;58
87591;11116;126
87592;10288;73
87593;13255;67
87594;4187;4
87595;12573;140
87596;6484;92
87597;11172;17
87598;13372;170
87599;12187;121
87600;9152;135
87601;8583;7
87602;9324;152
87603;2065;133
87604;6077;95
87605;3386;170
87606;2348;177
87607;7038;119
87608;18662;15
87609;7920;22
87610;19843;73
87611;5529;142
87612;2638;32
87613;16785;106
87614;10557;46
87615;9069;167
87616;2425;19
87617;3841;126
87618;18401;197
87619;15538;60
87620;6913;3
87621;2351;115
87622;17021;163
87623;7746;161
87624;16420;44
87625;16808;36
87626;2637;178
87627;11394;167
87628;14115;46
87629;11809;43
87630;19737;28
87631;9150;21
87632;1741;94
87633;862;56
87634;700;69
87635;12383;133
87636;17964;164
87637;3048;96
87638;13262;199
87639;15990;25
87640;9490;98
87641;9048;179
87642;7435;177
87643;3547;14
87644;16632;35
87645;17010;57
87646;16616;140
87647;11383;67
87648;4237;181
87649;1827;126
87650;12130;83
87651;18086;121
87652;7061;119
87653;1863;55
87654;13607;104
87655;19272;42
87656;13831;171
87657;7275;124
87658;3908;4
87659;19714;133
87660;5269;43
87661;11058;161
87662;13963;38
87663;5181;121
87664;4093;1
87665;4004;4
87666;9190;136
87667;17380;115
87668;12735;113
87669;5844;25
87670;7337;197
87671;16392;31
87672;15561;140
87673;11581;8
87674;12603;133
87675;5694;16
87676;14004;95
87677;497;73
87678;9339;96
87679;3848;132
87680;14745;164
87681;5438;5
87682;1759;190
87683;1819;30
87684;1489;51
87685;5789;196
87686;13742;97
87687;9026;47
87688;9133;144
87689;16574;51
87690;12610;59
87691;14718;73
87692;7558;38
87693;14458;91
87694;775;39
87695;15541;134
87696;17345;51
87697;10756;65
87698;7300;137
87699;19776;74
87700;43;195
87701;7440;61
87702;7628;60
87703;4878;83
87704;7469;172
87705;19768;159
87706;3094;113
87707;2566;21
87708;5913;89
87709;8944;100
87710;2431;187
87711;7478;196
87712;17795;3
87713;15498;63
87714;842;151
87715;16009;38
87716;13311;177
87717;6829;172
87718;253;108
87719;12204;59
87720;17768;86
87721;12811;161
87722;18115;14
87723;13930;123
87724;19208;20
87725;15675;54
87726;15146;123
87727;1437;80
87728;8451;59
87729;4498;62
87730;5789;6
87731;11016;148
87732;8751;45
87733;3437;183
87734;9157;166
87735;8904;91
87736;15856;187
87737;4382;98
87738;16420;31
87739;12347;18
87740;17677;34
87741;18075;122
87742;2538;114
87743;12717;125
87744;5803;98
87745;10577;154
87746;2393;89
87747;11706;19
87748;9195;72
87749;2991;52
87750;19547;191
87751;18059;193
87752;11990;51
87753;11097;127
87754;6489;166
87755;10408;7
87756;10719;31
87757;3544;92
87758;6049;59
87759;13491;16
87760;8211;166
87761;6148;189
87762;12078;189
87763;16075;103
87764;3315;151
87765;14116;53
87766;2509;34
87767;6053;36
87768;11321;200
87769;12886;51
87770;3257;190
87771;17862;29
87772;13605;133
87773;4507;99
87774;15912;16
87775;10284;115
87776;13273;123
87777;9273;152
87778;18284;4
87779;1824;61
87780;15515;178
87781;19284;163
87782;11146;3
87783;17172;66
87784;249;25
87785;2465;2
87786;4642;113
87787;4625;196
87788;2319;157
87789;18854;57
87790;1539;54
87791;7661;139
87792;11926;161
87793;8877;101
87794;9681;132
87795;9816;51
87796;15948;104
87797;12252;51
87798;16779;166
87799;5840;187
87800;7469;38
87801;19844;84
87802;1003;91
87803;19482;89
87804;8487;103
87805;3456;97
87806;10641;93
87807;7299;100
87808;8849;29
87809;11241;152
87810;2718;35
87811;8588;104
87812;4261;191
87813;6691;180
87814;6969;65
87815;7319;90
87816;3944;82
87817;18545;46
87818;6225;176
87819;17032;23
87820;8308;103
87821;11235;185
87822;8390;75
87823;7371;122
87824;16551;93
87825;10865;6
87826;16367;111
87827;11435;5
87828;10239;91
87829;17017;128
87830;14868;115
87831;4579;90
87832;13160;62
87833;6746;117
87834;12417;189
87835;6951;57
87836;19500;27
87837;1324;18
87838;4600;109
87839;8647;90
87840;15983;145
87841;11005;25
87842;17778;140
87843;15628;181
87844;14377;27
87845;561;85
87846;2535;38
87847;8882;25
87848;19774;112
87849;19112;26
87850;2755;149
87851;18991;199
87852;15985;178
87853;14403;83
87854;12017;198
87855;18853;122
87856;4815;74
87857;13700;180
87858;4555;85
87859;2816;168
87860;16180;165
87861;15068;160
87862;8103;166
87863;12258;54
87864;18996;155
87865;190;143
87866;2217;195
87867;17551;122
87868;3842;150
87869;11593;171
87870;9592;168
87871;728;200
87872;4103;3
87873;18217;69
87874;13226;104
87875;2188;59
87876;15948;74
87877;17841;42
87878;10213;121
87879;13074;85
87880;3705;29
87881;11640;175
87882;5394;86
87883;12404;135
87884;10600;76
87885;9754;102
87886;11081;18
87887;11974;198
87888;2900;18
87889;45;61
87890;2732;90
87891;12950;16
87892;14711;167
87893;8130;21
87894;16518;95
87895;5600;104
87896;19132;159
87897;9475;71
87898;12244;6
87899;5094;190
87900;2736;153
87901;5862;79
87902;18883;136
87903;4933;15
87904;9537;20
87905;16317;198
87906;13371;165
87907;778;126
87908;11503;181
87909;743;19
87910;10511;144
87911;2257;6
87912;14537;13
87913;3572;89
87914;2489;173
87915;16710;140
87916;9299;49
87917;6746;139
87918;1891;30
87919;3326;11
87920;17987;112
87921;17823;1
87922;10490;169
87923;4285;119
87924;10210;142
87925;4820;4
87926;6979;168
87927;7148;198
87928;5918;191
87929;568;44
87930;10558;114
87931;4572;145
87932;17709;49
87933;14052;99
87934;1728;172
87935;18666;18
87936;8283;183
87937;8061;25
87938;2065;114
87939;19845;65
87940;10555;98
87941;17109;134
87942;5941;175
87943;8592;114
87944;17019;92
87945;16629;103
87946;8272;62
87947;17943;184
87948;15433;90
87949;10336;26
87950;11037;123
87951;17454;112
87952;2275;197
87953;19741;198
87954;1311;32
87955;19236;30
87956;16201;159
87957;1790;17
87958;9639;23
87959;329;92
87960;5111;37
87961;6423;106
87962;19594;94
87963;14246;197
87964;15312;49
87965;7345;173
87966;16986;31
87967;16102;140
87968;6520;110
87969;18937;198
87970;17690;52
87971;6102;69
87972;5724;88
87973;2387;174
87974;8621;70
87975;11231;181
87976;1839;15
87977;16629;2
87978;3656;190
87979;5734;53
87980;9211;71
87981;12962;108
87982;7056;120
87983;12329;149
87984;236;143
87985;12280;149
87986;18761;200
87987;4601;13
87988;17015;80
87989;13000;185
87990;16717;89
87991;4697;139
87992;9158;73
87993;87;172
87994;9042;132
87995;8012;104
87996;1553;182
87997;7350;18
87998;14658;155
87999;16410;37
88000;9860;69
88001;5449;145
88002;19759;59
88003;10904;112
88004;6157;71
88005;3347;62
88006;14367;131
88007;5767;11
88008;7254;38
88009;492;64
88010;6982;167
88011;16965;147
88012;11548;21
88013;710;149
88014;2422;144
88015;15240;8
88016;16590;81
88017;6903;131
88018;12487;128
88019;9558;49
88020;5038;132
88021;1831;73
88022;14722;56
88023;11199;169
88024;19846;149
88025;10925;122
88026;3133;10
88027;18252;66
88028;14569;17
88029;16447;71
88030;3894;105
88031;10816;89
88032;12014;130
88033;14751;90
88034;1701;143
88035;15003;32
88036;8663;152
88037;17493;164
88038;15282;86
88039;8997;96
88040;16699;141
88041;12598;80
88042;10292;151
88043;19111;30
88044;1422;12
88045;17658;152
88046;10897;135
88047;6223;143
88048;17673;9
88049;13061;119
88050;211;183
88051;7947;189
88052;11363;21
88053;5715;149
88054;1455;181
88055;12916;95
88056;10936;184
88057;2;17
88058;1560;92
88059;8439;125
88060;16661;52
88061;16119;90
88062;14942;13
88063;17626;178
88064;18903;168
88065;4960;45
88066;11712;95
88067;9743;138
88068;7130;11
88069;13957;12
88070;11237;185
88071;10506;186
88072;11353;12
88073;7118;78
88074;13151;76
88075;13089;34
88076;7254;120
88077;4921;198
88078;6426;99
88079;14546;156
88080;9732;53
88081;9661;173
88082;12581;196
88083;13230;112
88084;15280;159
88085;6672;115
88086;14868;70
88087;14133;133
88088;6206;8
