AmountID;Amount
72444;579.67
72445;907.85
72446;865.14
72447;537.34
72448;348.09
72449;164.58
72450;315.63
72451;724.59
72452;490.30
72453;86.73
72454;27.48
72455;541.81
72456;799.58
72457;338.89
72458;109.21
72459;97.24
72460;765.94
72461;262.59
72462;805.70
72463;545.09
72464;409.69
72465;953.76
72466;561.80
72467;514.79
72468;851.84
72469;399.74
72470;387.24
72471;135.37
72472;801.46
72473;636.99
72474;54.04
72475;497.42
72476;109.91
72477;137.47
72478;484.28
72479;192.87
72480;770.55
72481;584.87
72482;663.48
72483;725.88
72484;973.29
72485;240.11
72486;422.92
72487;876.86
72488;233.95
72489;639.58
72490;352.57
72491;206.01
72492;689.75
72493;879.53
72494;435.93
72495;723.01
72496;364.44
72497;995.03
72498;537.61
72499;144.87
72500;139.17
72501;663.18
72502;585.15
72503;315.27
72504;98.49
72505;806.67
72506;867.58
72507;505.84
72508;634.97
72509;545.92
72510;585.11
72511;521.96
72512;230.11
72513;906.17
72514;326.52
72515;914.29
72516;44.81
72517;348.89
72518;163.97
72519;230.41
72520;88.23
72521;426.49
72522;498.44
72523;191.02
72524;790.31
72525;353.51
72526;823.31
72527;719.61
72528;460.27
72529;908.15
72530;218.52
72531;795.33
72532;391.25
72533;103.91
72534;302.98
72535;535.39
72536;209.30
72537;342.39
72538;479.44
72539;204.57
72540;144.01
72541;516.02
72542;702.33
72543;257.50
72544;737.60
72545;31.86
72546;486.68
72547;502.35
72548;149.49
72549;936.34
72550;494.26
72551;533.07
72552;353.99
72553;354.70
72554;301.52
72555;72.21
72556;110.57
72557;678.85
72558;693.27
72559;515.93
72560;47.65
72561;962.44
72562;275.82
72563;138.66
72564;84.16
72565;113.04
72566;803.98
72567;176.21
72568;275.90
72569;607.79
72570;467.06
72571;342.70
72572;517.93
72573;541.39
72574;601.29
72575;389.71
72576;958.68
72577;862.61
72578;527.76
72579;903.65
72580;166.77
72581;389.49
72582;518.70
72583;841.48
72584;457.05
72585;592.14
72586;807.95
72587;744.29
72588;529.14
72589;176.92
72590;525.95
72591;922.97
72592;338.56
72593;635.98
72594;754.61
72595;801.26
72596;208.29
72597;562.26
72598;562.40
72599;227.39
72600;436.91
72601;171.51
72602;736.82
72603;427.65
72604;88.46
72605;540.16
72606;937.41
72607;392.58
72608;318.49
72609;780.59
72610;930.49
72611;519.77
72612;281.22
72613;174.03
72614;374.18
72615;485.90
72616;973.43
72617;185.15
72618;941.53
72619;785.05
72620;421.89
72621;732.25
72622;398.17
72623;910.57
72624;793.73
72625;982.36
72626;171.24
72627;372.95
72628;441.19
72629;241.23
72630;516.66
72631;677.98
72632;725.99
72633;175.16
72634;152.79
72635;555.93
72636;162.23
72637;353.52
72638;240.61
72639;575.28
72640;411.36
72641;998.75
72642;532.52
72643;552.43
72644;237.87
72645;494.19
72646;725.16
72647;502.92
72648;690.32
72649;588.87
72650;215.06
72651;368.71
72652;328.50
72653;573.61
72654;30.25
72655;81.36
72656;654.82
72657;382.44
72658;735.92
72659;281.57
72660;465.44
72661;479.94
72662;747.46
72663;111.55
72664;215.34
72665;146.33
72666;350.55
72667;549.00
72668;29.88
72669;489.37
72670;964.63
72671;758.62
72672;775.56
72673;475.05
72674;893.46
72675;280.48
72676;782.52
72677;117.55
72678;544.37
72679;413.17
72680;772.02
72681;622.83
72682;706.56
72683;524.13
72684;44.05
72685;40.17
72686;57.97
72687;409.67
72688;721.60
72689;341.06
72690;100.17
72691;212.50
72692;551.43
72693;196.05
72694;340.94
72695;446.41
72696;324.12
72697;916.57
72698;975.89
72699;314.00
72700;60.07
72701;170.91
72702;101.50
72703;176.44
72704;792.97
72705;851.66
72706;124.89
72707;421.96
72708;447.10
72709;364.95
72710;38.41
72711;143.91
72712;350.93
72713;491.35
72714;460.56
72715;678.22
72716;855.61
72717;732.56
72718;609.45
72719;385.46
72720;474.21
72721;748.79
72722;989.36
72723;613.23
72724;425.21
72725;987.29
72726;436.83
72727;160.76
72728;531.93
72729;924.37
72730;68.65
72731;449.63
72732;138.67
72733;530.27
72734;620.87
72735;562.05
72736;853.78
72737;859.23
72738;685.37
72739;861.18
72740;419.99
72741;525.34
72742;878.41
72743;236.82
72744;203.45
72745;169.08
72746;854.38
72747;364.14
72748;183.81
72749;989.05
72750;127.01
72751;183.25
72752;340.36
72753;288.70
72754;500.25
72755;542.89
72756;341.33
72757;708.79
72758;661.57
72759;502.86
72760;217.24
72761;603.15
72762;571.42
72763;156.87
72764;312.75
72765;207.10
72766;614.47
72767;659.67
72768;826.23
72769;766.14
72770;760.47
72771;580.74
72772;841.38
72773;375.62
72774;795.67
72775;340.55
72776;791.00
72777;971.47
72778;489.35
72779;194.66
72780;189.45
72781;426.61
72782;314.08
72783;216.06
72784;287.49
72785;28.03
72786;223.48
72787;666.80
72788;440.66
72789;35.46
72790;706.49
72791;186.22
72792;740.88
72793;154.27
72794;423.37
72795;294.85
72796;699.69
72797;992.22
72798;325.44
72799;780.82
72800;731.30
72801;212.72
72802;587.79
72803;778.58
72804;283.55
72805;985.55
72806;182.34
72807;888.51
72808;545.93
72809;510.27
72810;107.16
72811;140.45
72812;945.04
72813;807.04
72814;547.14
72815;914.28
72816;620.03
72817;394.98
72818;931.13
72819;616.06
72820;353.25
72821;449.34
72822;190.94
72823;129.79
72824;914.48
72825;504.99
72826;538.99
72827;801.60
72828;661.29
72829;976.20
72830;602.77
72831;745.80
72832;682.41
72833;210.47
72834;206.97
72835;390.08
72836;376.23
72837;867.57
72838;116.99
72839;121.47
72840;282.50
72841;634.02
72842;891.04
72843;993.38
72844;711.40
72845;288.07
72846;372.54
72847;789.69
72848;81.57
72849;360.43
72850;449.17
72851;512.06
72852;26.11
72853;511.99
72854;730.42
72855;603.09
72856;553.92
72857;591.48
72858;291.86
72859;319.89
72860;182.82
72861;682.98
72862;620.68
72863;30.04
72864;90.13
72865;486.34
72866;394.75
72867;675.03
72868;876.95
72869;211.68
72870;635.34
72871;175.26
72872;992.84
72873;913.50
72874;72.10
72875;194.79
72876;379.28
72877;659.52
72878;288.45
72879;624.28
72880;82.10
72881;784.70
72882;595.05
72883;776.03
72884;796.09
72885;221.84
72886;409.73
72887;576.43
72888;357.80
72889;766.78
72890;103.41
72891;968.00
72892;517.10
72893;628.50
72894;742.99
72895;115.61
72896;51.90
72897;991.93
72898;904.91
72899;249.75
72900;866.33
72901;465.30
72902;225.83
72903;673.47
72904;907.89
72905;212.27
72906;500.56
72907;648.86
72908;315.87
72909;124.36
72910;811.73
72911;64.26
72912;350.19
72913;169.26
72914;640.19
72915;223.62
72916;827.69
72917;716.52
72918;261.15
72919;256.08
72920;70.90
72921;573.84
72922;356.74
72923;615.54
72924;173.61
72925;104.29
72926;732.58
72927;227.59
72928;106.73
72929;717.77
72930;913.37
72931;164.11
72932;188.46
72933;238.16
72934;470.31
72935;405.07
72936;643.37
72937;462.13
72938;862.05
72939;180.83
72940;396.43
72941;44.83
72942;809.83
72943;338.95
72944;710.20
72945;453.47
72946;817.49
72947;284.44
72948;595.90
72949;300.29
72950;207.51
72951;924.41
72952;812.62
72953;683.43
72954;555.30
72955;104.24
72956;952.56
72957;126.11
72958;165.71
72959;175.49
72960;134.90
72961;672.50
72962;688.17
72963;403.58
72964;156.19
72965;272.11
72966;149.69
72967;227.14
72968;750.73
72969;883.62
72970;838.85
72971;840.37
72972;280.89
72973;173.60
72974;977.69
72975;364.68
72976;164.50
72977;316.34
72978;193.88
72979;646.59
72980;774.02
72981;516.33
72982;150.43
72983;125.11
72984;790.45
72985;177.21
72986;686.76
72987;913.75
72988;503.95
72989;747.54
72990;71.46
72991;499.73
72992;542.66
72993;247.16
72994;564.47
72995;556.29
72996;581.49
72997;816.04
72998;374.55
72999;332.52
73000;493.11
73001;291.49
73002;636.16
73003;809.83
73004;915.35
73005;989.82
73006;699.62
73007;933.78
73008;140.67
73009;483.24
73010;667.80
73011;46.23
73012;366.52
73013;704.18
73014;323.38
73015;813.34
73016;78.42
73017;935.67
73018;871.71
73019;132.45
73020;811.67
73021;578.59
73022;896.10
73023;903.01
73024;731.98
73025;684.42
73026;164.64
73027;725.07
73028;970.75
73029;225.68
73030;160.79
73031;702.50
73032;786.30
73033;625.21
73034;753.40
73035;277.56
73036;398.77
73037;400.29
73038;56.21
73039;328.46
73040;143.72
73041;457.68
73042;431.75
73043;242.15
73044;966.83
73045;642.03
73046;909.87
73047;170.93
73048;740.57
73049;511.13
73050;277.45
73051;373.26
73052;262.60
73053;469.36
73054;712.51
73055;886.77
73056;755.19
73057;952.79
73058;803.20
73059;724.52
73060;985.17
73061;668.53
73062;90.32
73063;824.46
73064;524.69
73065;924.45
73066;40.46
73067;696.23
73068;874.46
73069;485.51
73070;116.22
73071;959.72
73072;513.26
73073;398.01
73074;419.80
73075;435.26
73076;480.21
73077;494.12
73078;926.58
73079;226.50
73080;339.39
73081;925.72
73082;196.76
73083;334.41
73084;660.67
73085;578.57
73086;534.55
73087;632.60
73088;274.75
73089;725.89
73090;296.88
73091;503.05
73092;166.03
73093;353.69
73094;336.63
73095;634.59
73096;992.25
73097;369.57
73098;858.95
73099;366.09
73100;966.72
73101;770.88
73102;533.48
73103;571.35
73104;525.76
73105;299.15
73106;220.10
73107;753.20
73108;811.55
73109;23.12
73110;291.50
73111;100.72
73112;389.28
73113;74.39
73114;511.67
73115;305.26
73116;765.92
73117;627.27
73118;76.47
73119;168.66
73120;707.93
73121;666.65
73122;759.64
73123;809.91
73124;845.05
73125;706.73
73126;895.50
73127;725.54
73128;718.43
73129;587.09
73130;768.51
73131;63.31
73132;222.40
73133;562.71
73134;328.75
73135;348.77
73136;661.70
73137;399.39
73138;112.42
73139;99.88
73140;118.24
73141;987.45
73142;177.11
73143;256.40
73144;355.02
73145;32.88
73146;322.24
73147;77.10
73148;858.64
73149;397.37
73150;617.31
73151;741.14
73152;756.49
73153;996.62
73154;962.68
73155;187.28
73156;519.73
73157;69.51
73158;100.62
73159;839.12
73160;379.19
73161;360.20
73162;138.07
73163;93.27
73164;857.47
73165;549.42
73166;876.66
73167;533.00
73168;217.82
73169;852.05
73170;410.65
73171;130.01
73172;987.97
73173;963.69
73174;668.47
73175;133.73
73176;715.23
73177;910.70
73178;780.30
73179;38.96
73180;688.41
73181;475.30
73182;270.26
73183;550.63
73184;21.44
73185;310.10
73186;699.47
73187;47.30
73188;153.66
73189;385.14
73190;244.23
73191;563.94
73192;102.91
73193;384.27
73194;202.06
73195;528.83
73196;928.63
73197;727.62
73198;317.60
73199;199.58
73200;64.33
73201;662.27
73202;70.32
73203;648.65
73204;241.57
73205;153.89
73206;626.39
73207;930.44
73208;390.78
73209;829.16
73210;328.27
73211;558.39
73212;608.19
73213;300.62
73214;277.10
73215;533.60
73216;902.72
73217;513.50
73218;495.74
73219;194.10
73220;961.87
73221;407.75
73222;702.76
73223;278.10
73224;941.36
73225;427.26
73226;381.79
73227;713.68
73228;489.88
73229;533.21
73230;954.59
73231;222.51
73232;747.06
73233;788.74
73234;441.15
73235;155.80
73236;540.85
73237;597.98
73238;735.61
73239;786.94
73240;298.32
73241;64.30
73242;962.86
73243;627.27
73244;993.40
73245;379.60
73246;767.57
73247;588.80
73248;943.90
73249;249.48
73250;584.56
73251;470.90
73252;461.15
73253;917.39
73254;127.50
73255;376.90
73256;705.65
73257;655.29
73258;751.61
73259;970.60
73260;154.08
73261;197.51
73262;235.17
73263;603.15
73264;834.74
73265;630.42
73266;444.53
73267;555.88
73268;681.41
73269;731.12
73270;917.86
73271;996.53
73272;288.69
73273;534.92
73274;43.90
73275;672.62
73276;926.00
73277;823.89
73278;683.76
73279;948.68
73280;121.89
73281;326.23
73282;126.29
73283;692.02
73284;525.40
73285;379.92
73286;840.21
73287;745.45
73288;827.21
73289;263.11
73290;830.25
73291;634.79
73292;879.58
73293;388.37
73294;598.33
73295;984.14
73296;411.17
73297;638.31
73298;816.06
73299;352.37
73300;830.53
73301;966.05
73302;930.11
73303;700.60
73304;250.38
73305;635.57
73306;968.08
73307;712.38
73308;63.61
73309;134.08
73310;889.51
73311;855.82
73312;541.67
73313;571.72
73314;593.63
73315;819.95
73316;985.94
73317;651.80
73318;733.80
73319;476.41
73320;723.71
73321;269.54
73322;577.07
73323;252.14
73324;81.76
73325;136.28
73326;946.37
73327;428.37
73328;892.41
73329;272.14
73330;753.06
73331;827.29
73332;169.92
73333;700.47
73334;227.60
73335;648.73
73336;477.98
73337;114.50
73338;567.74
73339;716.24
73340;753.52
73341;108.34
73342;664.83
73343;424.38
73344;495.97
73345;852.91
73346;581.66
73347;407.37
73348;336.85
73349;190.05
73350;117.94
73351;772.62
73352;250.05
73353;678.02
73354;653.30
73355;102.57
73356;729.62
73357;885.50
73358;121.83
73359;382.87
73360;189.04
73361;122.15
73362;687.10
73363;705.78
73364;663.60
73365;469.39
73366;32.10
73367;343.95
73368;325.69
73369;296.68
73370;274.61
73371;231.40
73372;591.84
73373;216.03
73374;325.24
73375;786.49
73376;529.98
73377;380.00
73378;662.82
73379;244.27
73380;605.32
73381;247.02
73382;969.73
73383;254.81
73384;434.31
73385;822.05
73386;968.38
73387;928.30
73388;107.37
73389;990.14
73390;629.35
73391;47.72
73392;853.30
73393;355.84
73394;401.52
73395;865.64
73396;290.75
73397;422.49
73398;744.97
73399;332.84
73400;45.70
73401;631.79
73402;868.60
73403;213.43
73404;907.54
73405;56.30
73406;166.21
73407;563.70
73408;931.07
73409;195.68
73410;646.97
73411;329.93
73412;706.95
73413;530.33
73414;549.34
73415;314.25
73416;538.68
73417;935.74
73418;451.14
73419;987.16
73420;381.03
73421;255.30
73422;842.57
73423;810.04
73424;831.35
73425;389.63
73426;333.93
73427;471.90
73428;243.48
73429;26.52
73430;585.32
73431;820.77
73432;911.71
73433;387.19
73434;411.56
73435;202.00
73436;791.55
73437;101.74
73438;632.55
73439;423.39
73440;443.50
73441;29.36
73442;26.37
73443;49.98
73444;826.09
73445;987.66
73446;940.63
73447;910.42
73448;265.46
73449;49.20
73450;986.14
73451;210.89
73452;789.96
73453;803.19
73454;196.05
73455;142.85
73456;140.47
73457;765.71
73458;183.77
73459;216.35
73460;609.74
73461;952.60
73462;353.20
73463;532.04
73464;687.35
73465;585.93
73466;266.08
73467;641.75
73468;190.84
73469;726.93
73470;772.79
73471;40.21
73472;128.09
73473;296.38
73474;625.73
73475;558.51
73476;181.21
73477;896.70
73478;216.86
73479;533.73
73480;247.99
73481;989.14
73482;814.92
73483;688.45
73484;863.51
73485;344.21
73486;702.13
73487;449.02
73488;931.24
73489;373.67
73490;704.76
73491;902.10
73492;221.07
73493;408.65
73494;597.70
73495;715.07
73496;119.65
73497;309.72
73498;579.19
73499;548.03
73500;307.51
73501;502.13
73502;858.56
73503;202.48
73504;607.00
73505;422.30
73506;677.21
73507;545.05
73508;915.17
73509;159.92
73510;511.23
73511;333.16
73512;826.61
73513;924.28
73514;922.24
73515;534.30
73516;942.53
73517;393.09
73518;872.86
73519;510.20
73520;934.77
73521;777.32
73522;842.50
73523;313.11
73524;665.51
73525;396.70
73526;990.09
73527;572.54
73528;857.50
73529;106.90
73530;911.22
73531;317.73
73532;322.83
73533;611.82
73534;349.03
73535;263.68
73536;533.34
73537;352.10
73538;900.46
73539;86.65
73540;470.61
73541;844.51
73542;652.62
73543;648.92
73544;89.61
73545;775.86
73546;887.39
73547;741.72
73548;986.02
73549;29.99
73550;666.86
73551;900.75
73552;874.89
73553;986.39
73554;996.95
73555;128.80
73556;745.36
73557;555.29
73558;922.01
73559;776.64
73560;675.10
73561;745.50
73562;129.50
73563;865.10
73564;246.40
73565;698.38
73566;20.27
73567;738.77
73568;205.96
73569;344.45
73570;47.61
73571;824.95
73572;870.24
73573;147.20
73574;806.21
73575;730.16
73576;979.21
73577;173.15
73578;860.45
73579;521.11
73580;602.66
73581;686.64
73582;801.25
73583;826.66
73584;365.37
73585;313.27
73586;649.92
73587;343.53
73588;980.08
73589;66.82
73590;348.56
73591;369.17
73592;700.42
73593;251.14
73594;467.15
73595;62.52
73596;90.14
73597;830.65
73598;419.65
73599;265.73
73600;529.12
73601;30.90
73602;493.32
73603;508.19
73604;602.19
73605;264.13
73606;499.08
73607;657.66
73608;22.51
73609;493.89
73610;843.54
73611;723.27
73612;307.42
73613;397.41
73614;348.51
73615;109.46
73616;912.15
73617;494.76
73618;157.67
73619;791.19
73620;514.06
73621;789.89
73622;876.48
73623;766.76
73624;148.66
73625;990.07
73626;66.86
73627;206.30
73628;267.46
73629;777.56
73630;565.23
73631;651.91
73632;257.20
73633;660.16
73634;349.79
73635;518.28
73636;470.35
73637;865.73
73638;810.90
73639;571.44
73640;807.43
73641;309.84
73642;217.10
73643;647.74
73644;83.14
73645;55.44
73646;458.38
73647;435.16
73648;340.49
73649;218.78
73650;828.33
73651;954.75
73652;149.50
73653;836.71
73654;237.29
73655;211.03
73656;120.71
73657;337.16
73658;469.66
73659;47.49
73660;277.27
73661;506.76
73662;810.19
73663;405.46
73664;344.42
73665;727.33
73666;526.74
73667;902.88
73668;869.68
73669;636.57
73670;929.57
73671;143.51
73672;263.66
73673;877.22
73674;451.18
73675;976.05
73676;147.09
73677;113.80
73678;484.80
73679;968.21
73680;207.21
73681;676.17
73682;344.51
73683;20.78
73684;724.23
73685;155.43
73686;725.43
73687;223.75
73688;786.58
73689;208.87
73690;628.65
73691;787.71
73692;573.11
73693;928.22
73694;72.17
73695;271.81
73696;699.52
73697;668.13
73698;276.52
73699;552.41
73700;286.56
73701;40.21
73702;831.86
73703;255.47
73704;668.68
73705;112.21
73706;221.66
73707;90.07
73708;982.58
73709;471.50
73710;237.73
73711;90.34
73712;717.92
73713;577.35
73714;190.75
73715;119.05
73716;754.51
73717;477.51
73718;241.39
73719;547.07
73720;773.90
73721;181.23
73722;967.84
73723;559.90
73724;757.21
73725;962.84
73726;167.70
73727;195.03
73728;125.49
73729;938.15
73730;824.04
73731;562.09
73732;904.12
73733;409.11
73734;289.03
73735;21.28
73736;338.63
73737;531.47
73738;571.58
73739;435.28
73740;675.53
73741;604.73
73742;520.11
73743;324.57
73744;789.18
73745;234.11
73746;586.11
73747;987.05
73748;202.91
73749;610.08
73750;239.88
73751;208.64
73752;721.35
73753;652.85
73754;825.86
73755;914.13
73756;959.57
73757;736.07
73758;591.58
73759;444.30
73760;424.27
73761;337.07
73762;421.82
73763;979.04
73764;732.56
73765;339.43
73766;77.51
73767;914.83
73768;244.32
73769;777.56
73770;517.37
73771;429.06
73772;336.05
73773;922.86
73774;969.72
73775;764.11
73776;315.73
73777;986.33
73778;561.59
73779;759.52
73780;571.10
73781;793.32
73782;202.96
73783;791.80
73784;217.12
73785;372.92
73786;64.76
73787;808.45
73788;522.05
73789;116.51
73790;401.29
73791;45.31
73792;946.48
73793;457.90
73794;430.03
73795;734.32
73796;684.50
73797;170.93
73798;494.54
73799;362.72
73800;92.20
73801;129.49
73802;740.13
73803;334.04
73804;945.04
73805;449.63
73806;106.07
73807;526.25
73808;722.71
73809;953.75
73810;242.77
73811;923.07
73812;337.72
73813;442.81
73814;198.20
73815;150.78
73816;862.37
73817;94.14
73818;923.75
73819;644.64
73820;847.46
73821;439.54
73822;346.38
73823;356.72
73824;246.07
73825;581.25
73826;861.50
73827;759.93
73828;135.29
73829;831.85
73830;118.78
73831;281.83
73832;530.25
73833;318.21
73834;661.90
73835;536.35
73836;445.72
73837;629.23
73838;522.34
73839;491.33
73840;862.84
73841;832.64
73842;437.22
73843;735.65
73844;441.19
73845;56.88
73846;741.78
73847;90.83
73848;759.68
73849;590.78
73850;318.01
73851;669.00
73852;653.63
73853;595.94
73854;342.84
73855;71.54
73856;920.07
73857;654.54
73858;91.70
73859;490.93
73860;568.36
73861;968.74
73862;696.00
73863;182.10
73864;699.02
73865;727.04
73866;666.92
73867;68.96
73868;880.29
73869;557.40
73870;602.20
73871;386.66
73872;998.65
73873;137.60
73874;507.10
73875;711.15
73876;207.53
73877;429.01
73878;946.71
73879;573.46
73880;26.52
73881;921.63
73882;22.42
73883;598.23
73884;292.48
73885;225.48
73886;132.52
73887;263.58
73888;973.32
73889;596.22
73890;693.83
73891;492.42
73892;645.55
73893;201.32
73894;509.69
73895;314.13
73896;927.53
73897;697.21
73898;647.93
73899;279.94
73900;91.45
73901;297.59
73902;201.78
73903;35.41
73904;169.68
73905;548.29
73906;406.63
73907;468.94
73908;383.22
73909;145.16
73910;835.88
73911;46.54
73912;673.71
73913;857.97
73914;440.38
73915;470.12
73916;434.15
73917;215.53
73918;187.54
73919;858.89
73920;128.10
73921;825.06
73922;818.78
73923;431.68
73924;342.45
73925;662.37
73926;736.74
73927;161.88
73928;774.23
73929;118.33
73930;757.39
73931;905.80
73932;328.99
73933;522.02
73934;696.51
73935;850.60
73936;664.66
73937;681.12
73938;24.62
73939;748.43
73940;533.02
73941;186.14
73942;960.31
73943;919.55
73944;848.85
73945;616.61
73946;497.52
73947;759.45
73948;996.00
73949;504.71
73950;899.63
73951;292.14
73952;498.92
73953;94.36
73954;520.18
73955;235.13
73956;428.69
73957;942.59
73958;288.03
73959;120.37
73960;253.00
73961;263.89
73962;443.80
73963;309.77
73964;441.42
73965;437.84
73966;373.04
73967;713.96
73968;978.78
73969;906.07
73970;732.03
73971;768.58
73972;602.80
73973;934.99
73974;302.20
73975;583.69
73976;104.81
73977;837.84
73978;720.49
73979;778.74
73980;316.79
73981;91.47
73982;54.58
73983;308.12
73984;652.18
73985;431.16
73986;484.40
73987;510.43
73988;233.32
73989;80.45
73990;694.14
73991;478.30
73992;324.06
73993;951.73
73994;672.94
73995;865.09
73996;72.48
73997;858.22
73998;846.14
73999;859.88
74000;775.83
74001;568.34
74002;314.41
74003;732.52
74004;767.37
74005;409.32
74006;303.13
74007;317.11
74008;993.16
74009;848.42
74010;680.77
74011;264.04
74012;455.68
74013;227.70
74014;351.61
74015;228.08
74016;690.86
74017;560.53
74018;25.58
74019;273.53
74020;555.13
74021;817.04
74022;455.94
74023;645.78
74024;689.95
74025;889.53
74026;514.15
74027;863.35
74028;182.79
74029;658.44
74030;980.58
74031;264.36
74032;215.44
74033;355.17
74034;889.50
74035;657.02
74036;543.32
74037;578.69
74038;317.18
74039;715.05
74040;122.63
74041;109.59
74042;603.37
74043;225.77
74044;976.36
74045;997.39
74046;507.75
74047;281.22
74048;724.30
74049;354.78
74050;225.68
74051;800.71
74052;937.98
74053;355.98
74054;420.26
74055;586.99
74056;776.48
74057;225.33
74058;831.57
74059;387.75
74060;876.38
74061;337.05
74062;858.02
74063;78.90
74064;505.30
74065;987.49
74066;409.70
74067;427.12
74068;106.84
74069;206.97
74070;169.11
74071;305.03
74072;42.61
74073;890.04
74074;280.67
74075;124.50
74076;816.10
74077;100.17
74078;327.28
74079;281.09
74080;562.83
74081;627.70
74082;459.44
74083;905.62
74084;131.10
74085;968.24
74086;580.55
74087;537.84
74088;958.68
74089;402.97
74090;380.49
74091;571.41
74092;452.29
74093;921.97
74094;108.92
74095;469.45
74096;778.32
74097;196.77
74098;89.61
74099;95.63
74100;876.58
74101;679.70
74102;997.44
74103;287.03
74104;791.54
74105;403.89
74106;191.13
74107;191.75
74108;399.88
74109;700.00
74110;136.06
74111;507.01
74112;637.52
74113;233.82
74114;64.43
74115;301.35
74116;714.47
74117;262.00
74118;62.47
74119;968.66
74120;111.79
74121;342.62
74122;968.51
74123;160.71
74124;581.17
74125;181.57
74126;409.43
74127;640.32
74128;114.90
74129;726.63
74130;318.53
74131;427.68
74132;461.43
74133;316.45
74134;462.67
74135;698.64
74136;510.41
74137;833.71
74138;903.09
74139;75.79
74140;79.41
74141;898.72
74142;460.99
74143;870.51
74144;224.87
74145;272.59
74146;256.07
74147;267.49
74148;249.15
74149;317.57
74150;294.61
74151;831.87
74152;267.18
74153;706.23
74154;121.89
74155;163.52
74156;946.85
74157;840.82
74158;383.27
74159;83.11
74160;790.07
74161;939.70
74162;738.02
74163;750.30
74164;593.42
74165;688.20
74166;940.36
74167;745.29
74168;221.21
74169;978.49
74170;763.55
74171;672.45
74172;777.27
74173;114.71
74174;974.36
74175;326.76
74176;816.52
74177;697.70
74178;407.67
74179;642.15
74180;312.57
74181;407.19
74182;584.06
74183;954.67
74184;733.31
74185;568.05
74186;656.79
74187;902.55
74188;992.91
74189;422.41
74190;548.66
74191;70.66
74192;985.76
74193;369.27
74194;564.36
74195;966.95
74196;605.48
74197;439.68
74198;319.31
74199;355.35
74200;30.38
74201;886.62
74202;691.91
74203;320.90
74204;955.93
74205;806.46
74206;663.27
74207;450.97
74208;913.96
74209;111.26
74210;455.40
74211;979.03
74212;98.89
74213;739.92
74214;797.12
74215;816.68
74216;301.71
74217;210.13
74218;895.56
74219;293.66
74220;934.25
74221;932.80
74222;670.17
74223;495.92
74224;487.96
74225;616.06
74226;136.14
74227;877.09
74228;954.32
74229;136.73
74230;684.70
74231;20.37
74232;477.27
74233;853.88
74234;398.75
74235;64.48
74236;691.90
74237;641.22
74238;204.01
74239;439.84
74240;868.26
74241;703.04
74242;608.35
74243;969.46
74244;64.33
74245;571.50
74246;364.88
74247;472.65
74248;677.93
74249;242.74
74250;807.97
74251;209.12
74252;73.74
74253;173.42
74254;295.65
74255;875.94
74256;748.96
74257;609.98
74258;746.70
74259;720.69
74260;128.28
74261;498.72
74262;586.23
74263;880.24
74264;207.61
74265;666.44
74266;729.61
74267;336.49
74268;114.76
74269;588.62
74270;661.43
74271;197.98
74272;124.71
74273;694.74
74274;323.53
74275;129.46
74276;917.52
74277;479.21
74278;473.92
74279;760.15
74280;357.47
74281;969.94
74282;557.51
74283;345.94
74284;263.71
74285;936.73
74286;518.10
74287;620.74
74288;294.52
74289;936.83
74290;801.73
74291;987.83
74292;620.08
74293;875.83
74294;291.27
74295;153.34
74296;751.94
74297;68.86
74298;373.75
74299;830.97
74300;51.27
74301;519.21
74302;473.42
74303;729.33
74304;592.61
74305;749.21
74306;465.91
74307;671.80
74308;894.78
74309;961.76
74310;621.94
74311;812.19
74312;506.78
74313;40.01
74314;272.65
74315;179.16
74316;792.61
74317;847.34
74318;102.58
74319;527.29
74320;176.13
74321;570.06
74322;61.72
74323;513.22
74324;444.75
74325;911.47
74326;422.98
74327;531.75
74328;769.08
74329;457.03
74330;657.93
74331;618.53
74332;954.45
74333;928.18
74334;520.20
74335;853.59
74336;459.91
74337;824.69
74338;813.41
74339;823.03
74340;140.50
74341;304.11
74342;318.38
74343;714.93
74344;309.18
74345;140.99
74346;63.12
74347;180.15
74348;376.54
74349;88.12
74350;678.10
74351;598.39
74352;848.14
74353;707.51
74354;209.53
74355;695.77
74356;582.38
74357;489.63
74358;843.51
74359;221.39
74360;334.60
74361;936.21
74362;785.16
74363;467.13
74364;117.63
74365;983.90
74366;618.77
74367;47.65
74368;992.96
74369;214.04
74370;746.94
74371;145.53
74372;432.47
74373;527.36
74374;50.09
74375;490.37
74376;395.85
74377;281.09
74378;281.17
74379;339.91
74380;375.85
74381;551.33
74382;414.52
74383;66.60
74384;270.06
74385;33.11
74386;762.89
74387;163.12
74388;906.01
74389;907.24
74390;762.07
74391;867.24
74392;574.27
74393;504.00
74394;178.49
74395;507.90
74396;893.58
74397;741.53
74398;182.32
74399;552.00
74400;841.20
74401;769.00
74402;185.43
74403;204.60
74404;252.18
74405;843.60
74406;531.96
74407;303.99
74408;641.76
74409;54.28
74410;67.84
74411;897.40
74412;416.74
74413;334.74
74414;684.43
74415;603.21
74416;93.70
74417;23.71
74418;131.91
74419;461.19
74420;274.43
74421;411.52
74422;68.13
74423;43.47
74424;602.50
74425;478.32
74426;89.77
74427;105.92
74428;598.56
74429;661.70
74430;104.58
74431;902.17
74432;386.86
74433;569.38
74434;765.80
74435;580.44
74436;880.19
74437;175.79
74438;242.58
74439;917.46
74440;166.62
74441;230.69
